Estatus	Programa	Región	Área	Coordinación	Estado	Municipio	Localidad	Nombre	Sedes	Direcciones	Horarios	Rama Artística (DT)	Año de creación	Atención a las causas	Número promotores	Cantidad de participantes	Niñas	Niños	Mujeres Jóvenes	Hombres Jóvenes	Mujeres adultas	Hombres adultos	Personas con Discapacidad	Personas Indígenas	Personas Afromexicanas	lat	lon	Consecutivo	Municipio Concatenado	Cantidad de público participante	Número de sesiones	Proyecto PAICE	Presupuesto PAICE
Activo	Cine Sillita	Centro	DAC	DGVC	Ciudad de México	Iztapalapa	Iztapalapa	Cine Sillita en el Centro Comunitario "Centauro del Norte", Iztapalapa, Ciudad de México	Centro Comunitario "Centauro del Norte"	Av. Centauro del Norte, no. 33, Francisco Villa, Iztapalapa, CDMX, C.P. 09720	Jueves, 18:00 h ,	Jornada Cultural Permanente	2023	No												19.3380204	-99.060739	73	Ciudad de MéxicoIztapalapa	1241	33		
Activo	Cine Sillita	Centro	DAC	DGVC	Ciudad de México	Iztapalapa	Iztapalapa	Cine Sillita en el PILARES Calmecac, Iztapalapa, Ciudad de México	PILARES Calmecac	Av. Valle de México, s/n, Miravalle, Iztapalapa, CDMX, C.P. 09696	Viernes, 16 a 18 h ,	Jornada Cultural Permanente	2024	No												19.334113	-98.997021	74	Ciudad de MéxicoIztapalapa	1090	32		
Activo	Cine Sillita	Centro	DAC	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Cine Sillita en el Pabellón de Cultura Comunitaria, Miguel Hidalgo, Ciudad de México	Pabellón de Cultura Comunitaria	Av Constituyentes 270, Ampliación Daniel Garza, Bosque de Chapultepec II Secc, Miguel Hidalgo, 11100 Ciudad de México, CDMX, C.P. 11100	Viernes, 16 a 18 h ,	Jornada Cultural Permanente	2025	No												19.4093101	-99.197112	75	Ciudad de MéxicoMiguel Hidalgo	102	22		
Activo	Cine Sillita	Centro	DAC	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Cine Sillita en la Sala Tlacopan, Miguel Hidalgo, Ciudad de México	Sala Tlacopan	Avenida Marina Nacional Esq. Jardín la Cuchilla, D.F., Golfo de Aden, Tacuba, CDMX, C.P. 11410	Viernes, 16 a 18 h ,	Jornada Cultural Permanente	2025	No												19.4563204	-99.189	76	Ciudad de MéxicoMiguel Hidalgo	255	27		
Activo	Cine Sillita	Sur	DAC	DGVC	Campeche	Campeche	San Francisco de Campeche	Cine Sillita en el Centro Cultural El Claustro, Campeche, Campeche	Centro Cultural el Claustro	Calle 12 No 173, Zona Centro, San Francisco de Campeche, Campeche, C.P. 24000	Sábado, 11 a 13 h	Jornada Cultural Permanente	2025	No												19.8441019	-90.537721	77	CampecheCampeche	50	6		
Activo	Cine Sillita	Sur	DAC	DGVC	Campeche	Campeche	San Francisco de Campeche	Cine Sillita en el Centro de Desarrollo Comunitario Ampliación Polvorín, Campeche, Campeche	Centro de Desarrollo Comunitario Ampliación Polvorín	Calle Caudillo entre Niño Artillero y Batallón, colonia Ampliación Polvorín, San Francisco de Campeche, Campeche, Campeche, C.P.24060	(en blanco)	Jornada Cultural Permanente	2025	No												19.8247204	-90.5193	78	CampecheCampeche	204	23		
Activo	Cine Sillita	Sur	DAC	DGVC	Oaxaca	Salina Cruz	Salina Cruz	Cine Sillita Modelo B en el Ágora, Salina Cruz, Oaxaca	Ágora	Av. Tampico y calle Tuxpan barrio, Col. Centro, Las Hormigas, 70670 Salina Cruz, Oax.	Viernes, 18 hrs	Jornada Cultural Permanente	2025	No												16.18211	-95.197063	79	OaxacaSalina Cruz	185	3		
Activo	Cine Sillita	Sur	DAC	DGVC	Tabasco	Centro	Villahermosa	Cine sillita Modelo B en la Quinta Grijalva, Centro, Tabasco	Centro Cultural Quinta Grijalva	Calle Plutarco Elias Calles #116 Col. Nueva Villahermosa Centro, 86070, Villahermosa, Tabasco México	Viernes, 18 a 20 h ,	Jornada Cultural Permanente	2025	Sí												17.9918944	-92.9283151	80	TabascoCentro	108	11		
Activo	Cine Sillita	Sur	DAC	DGVC	Tabasco	Centro	Villahermosa	Cine sillita Modelo B en la Zona CICOM, Centro, Tabasco	Zona CICOM	Perif. Carlos Pellicer Cámara 511, La Choca, 86000 Villahermosa, Tabasco.	Jueves, 17 a 19 h	Jornada Cultural Permanente	2025	Sí												17.9798009	-92.9237816	81	TabascoCentro	82	10		
Activo	Cine Sillita	Sur	DAC	DGVC	Tabasco	Centro	Villahermosa	Cine Sillita Modelo B Itinerante, Tabasco.	Itinerante	Calle Plutarco Elias Calles #116 Col. Nueva Villahermosa Centro, 86070, Villahermosa, Tabasco México	Viernes, 18 a 20 h ,	Jornada Cultural Permanente	2025	Sí												17.9918944	-92.9283151	82	TabascoCentro	224	3		
Activo	Cine Sillita	Sur	DAC	DGVC	Tabasco	Comalcalco	Tecolutilla	Cine Sillita Modelo B en Ciudad Tecolutilla, Comalcalco, Tabasco	Ciudad Tecolutilla	Calle Miguel Hidalgo con calle Juárez, frente a la iglesia de san Antonio, código postal 86640	Sábado, 18 hrs	Jornada Cultural Permanente	2025	No												18.2831801	-93.3330413	83	TabascoComalcalco	81	1		
Activo	Cine Sillita	Sur	DAC	DGVC	Tabasco	Cunduacán	Cunduacán	Cine Sillita Modelo B en la Biblioteca Pública Arcadio Zentella Priego, Cunduacán, Tabasco	Biblioteca Publico Arcadio Zentella Priego	AV. 01 de Noviembre s/n, Centro, 86690 Cunduacán, Tab.	Jueves, 17 hrs	Jornada Cultural Permanente	2025	No												18.0698326	-93.1681081	84	TabascoCunduacán	56	2		
Activo	Cine Sillita	Sur	DAC	DGVC	Tabasco	Cunduacán	Cunduacán	Cine Sillita Modelo B en la Escuela Primaria Justo Sierra, Cunduacán, Tabasco	Escuela Primaria Justo Sierra	Calle principal ra. Piedra 2da secc. Cunduacan Tabasco	Jueves, 9 hrs	Jornada Cultural Permanente	2025	No												18.129479	-93.2141616	85	TabascoCunduacán	42	2		
Activo	Cine Sillita	Sur	DAC	DGVC	Tabasco	Tacotalpa	Tacotalpa	Cine Sillita Modelo B en la Casa de Cultura Plaza Benito Juárez, Tacotalpa, Tabasco	Auditorio de casa de cultura Plaza Benito Juárez	Plaza Benito Juárez No. 4 Col. CENTRO Tacotalpa, Tabasco, C.P. 86870	Viernes, 17 hrs	Jornada Cultural Permanente	2025	No												17.5916966	-92.8260029	86	TabascoTacotalpa	65	2		
Activo	Cine Sillita	Sur	DAC	DGVC	Veracruz	Coatzacoalcos	Coatzacoalcos	Cine Sillita Modelo B en la Primaria General Emiliano Zapata, Divina providencia, Coatzacoalcos, Veracruz	Primaria General Emiliano Zapata (Divina providencia)	Puerto de Tuxpan #300 col. Divina Providencia CP. 96536	Viernes 17 hrs	Jornada Cultural Permanente	2025	No												21.0583472	-97.4022836	87	VeracruzCoatzacoalcos	121	9		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite cultural de rehuso de elementos textiles en la Ex Fábrica de Pólvora, Álvaro Obregón, Ciudad de México	Ex Fábrica de Pólvora	Bandera, Industrias Militares de Sedena, Álvaro Obregón, 01219 Ciudad de México, CDMX	Sábado, 11 a 13 h ,	Jornada Cultural Permanente	2025	No												19.3857523	-99.2379511	88	Ciudad de MéxicoÁlvaro Obregón	231	18		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite cultural en la Escuela Primaria General "Antonio Rosales", Álvaro Obregón, Ciudad de México	Escuela Primaria General "Antonio Rosales"	Calle Hidalgo S/N, Santa Fe, Álvaro Obregón, CDMX, C.P. 01210	Viernes, 9 a 11 h ,	Jornada Cultural Permanente	2025	No												19.3791207	-99.2454802	89	Ciudad de MéxicoÁlvaro Obregón	2348	30		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite cultural en la Escuela Secundaria No.77 "República de Panamá", Álvaro Obregón, Ciudad de México	Escuela Secundaria No.77 "República de Panamá"	Calle Hidalgo S/N, Santa Fe, Álvaro Obregón, CDMX, C.P. 01210	Jueves, 13 a 15 h ,	Jornada Cultural Permanente	2025	No												19.3834298	-99.2418705	90	Ciudad de MéxicoÁlvaro Obregón	2402	28		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Álvaro Obregón	Álvaro Obregón	Convite cultural sonoro y teatral en la Ex Fábrica de Pólvora, Álvaro Obregón, Ciudad de México	Ex Fábrica de Pólvora	Bandera, Industrias Militares de Sedena, Álvaro Obregón, 01219 Ciudad de México, CDMX	Sábado, 11 a 13 h ,	Jornada Cultural Permanente	2025	No												19.385409	-99.2381826	91	Ciudad de MéxicoÁlvaro Obregón	560	18		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Iztapalapa	Iztapalapa	Convite cultural en el Centro Comunitario "Centauro del Norte", Iztapalapa, Ciudad de México	Centro Comunitario "Centauro del Norte"	Av. Centauro del Norte, no. 33, Francisco Villa, Iztapalapa, CDMX, C.P. 09720	Martes, 18 h ,	Jornada Cultural Permanente	2025	No												19.338238	-99.060739	92	Ciudad de MéxicoIztapalapa	1005	31		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Iztapalapa	Iztapalapa	Convite cultural en la Biblioteca Pública Miravalle "Amoxcalli", Iztapalapa, Ciudad de México	Biblioteca Pública Miravalle "Amoxcalli"	Av. Valle de México, s/n, Miravalle, Iztapalapa, CDMX, C.P. 09696	Miércoles, 16 a 18 h ,	Jornada Cultural Permanente	2025	No												19.335073	-98.996859	93	Ciudad de MéxicoIztapalapa	819	33		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Convite cultural de pintura en el Pabellón de Cultura Comunitaria, Miguel Hidalgo, Ciudad de México	Pabellón de Cultura Comunitaria	Av Constituyentes 270, Ampliación Daniel Garza, Bosque de Chapultepec II Secc, Miguel Hidalgo, 11100 Ciudad de México, CDMX, C.P. 11100	Viernes, 16 a 18 h Sábado y Domingo, 11 a 13 h	Jornada Cultural Permanente	2025	No												19.4093808	-99.1971413	94	Ciudad de MéxicoMiguel Hidalgo	1164	96		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Convite cultural en la Sala Tlacopan, Miguel Hidalgo, Ciudad de México	Sala Tlacopan	Avenida Marina Nacional Esq. Jardín la Cuchilla, D.F., Golfo de Aden, Tacuba, CDMX, C.P. 11410	Miércoles, 16 a 18 h ,	Jornada Cultural Permanente	2025	No												19.456531	-99.189027	95	Ciudad de MéxicoMiguel Hidalgo	481	34		
Activo	Convite Cultural	Centro	DAC	DGVC	Ciudad de México	Miguel Hidalgo	Miguel Hidalgo	Convite cultural sonoro y teatral en el Pabellón de Cultura Comunitaria, Miguel Hidalgo, Ciudad de México	Pabellón de Cultura Comunitaria	Av Constituyentes 270, Ampliación Daniel Garza, Bosque de Chapultepec II Secc, Miguel Hidalgo, 11100 Ciudad de México, CDMX, C.P. 11100	Domingo, 11 a 13 h ,	Jornada Cultural Permanente	2025	No												19.4094101	-99.197212	96	Ciudad de MéxicoMiguel Hidalgo	1034	52		
Activo	Convite Cultural	Centro	DAC	DGVC	Estado de México	Ecatepec de Morelos	Ecatepec de Morelos	Convite cultural en el Deportivo Uvva, en Ecatepec de Morelos, Estado de México	Deportivo Uvva	Calle Adolfo Ruíz Cortínez, esquina León Guzmán Mz. 26, Valle de Anáhuac, Ecatepec de Morelos, Estado de México, C.P. 55210	Sábado, 10 a 12  ,	Jornada Cultural Permanente	2025	No												19.5175231	-99.0376984	97	Estado de MéxicoEcatepec de Morelos	599	31		
Activo	Convite Cultural	Centro	DAC	DGVC	Estado de México	Ecatepec de Morelos	Ecatepec de Morelos	Convite cultural en el Kiosco de San Cristóbal, Ecatepec de Morelos, Estado de México	Kiosco de San Cristóbal	Calle Adolfo López Mateos, s/n, Col. San Cristóbal Centro, Ecatepec de Morelos, Estado de México, C.P. 55000	Miércoles, 13 a 15 h Viernes, 13 a 15 h	Jornada Cultural Permanente	2025	No												19.6005463	-99.048435	98	Estado de MéxicoEcatepec de Morelos	689	50		
Activo	Convite Cultural	Centro	DAC	DGVC	Guerrero	Acapulco de Juárez	Acapulco de Juárez	Convite cultural en el Centro Regional de Educación Superior Campus Llano Largo, Acapulco de Juárez, Guerrero	Centro Regional de Educación Superior Campus Llano Largo	Carretera Cayaco-Puerto Marqués, Ejido Llano Largo, parcela 56, 57 y 58, Acapulco de Juárez, Guerrero, C.P. 39906	Miércoles, 12 a 14 h ,	Jornada Cultural Permanente	2025	Sí												16.8300576	-99.7951484	99	GuerreroAcapulco de Juárez	281	14		
Activo	Convite Cultural	Centro	DAC	DGVC	Guerrero	Acapulco de Juárez	Acapulco de Juárez	Convite cultural en el Parque Unidos por Guerrero, Acapulco de Juárez, Guerrero	Parque Unidos por Guerrero	José María Izazaga s/n, Unidos Por Guerrero, Emiliano Zapata, 39750 Acapulco de Juárez, Gro.	,  ,	Jornada Cultural Permanente	2025	Sí												16.9125716	-99.8340855	100	GuerreroAcapulco de Juárez	693	16		
Activo	Convite Cultural	Centro	DAC	DGVC	Morelos	Ayala	Anenecuilco	Convite cultural en la Explanada de la Ayudantia de Anenecuilco, Ayala, Morelos	Explanada de la Ayudantia de Anenecuilco	Ayuntamiento s/n, Anenecuilco, Ayala, Morelos, C.P. 62710	Jueves, 17 A 19 H ,	Jornada Cultural Permanente	2022	No												18.778111	-98.9850417	101	MorelosAyala	794	34		
Activo	Convite Cultural	Centro	DAC	DGVC	Morelos	Ayala	Unidad Habitacional 10 de Abril	Convite cultural en la Escuela Telesecundaria "10 de abril", Ciudad Ayala, Morelos	Escuela Telesecundaria "10 de abril"	Calle Saturnido Sedillo, NO. 2, Unidad Habitacional 10 de abril, Ayala, Morelos, C.P. 62715	Miércoles, 9 a 11 h ,	Jornada Cultural Permanente	2025	No												18.7568822	-98.915528	102	MorelosAyala	1861	37		
Activo	Convite Cultural	Centro	DAC	DGVC	Morelos	Cuernavaca	Cuernavaca	Convite cultural en el Parque Ramón Hernández Navarro, Cuernavaca, Morelos	Parque Ramón Hernández Navarro	Calle Geranio, esquina con Avenida Rivera Crespo, Colonia Satélite, Cuernavaca, Morelos,  C.P. 62460	Miércoles, 13 a 15 h Jueves, 13 a 15 h	Jornada Cultural Permanente	2024	No												18.9186	-99.20713	103	MorelosCuernavaca	1667	69		
Activo	Convite Cultural	Centro	DAC	DGVC	Morelos	Temixco	Temixco	Convite cultural en el Centro de Asistencia Morelense para la Infancia, Temixco, Morelos	Centro de Asistencia Morelense para la Infancia	Av. Miguel Hidalgo s/n, Miguel Hidalgo, Temixco, Morelos, C.P.  62590	Miércoles, 15 a 17 h ,	Jornada Cultural Permanente	2025	No												18.843663	-99.2150478	104	MorelosTemixco	742	29		
Activo	Convite Cultural	Centro	DAC	DGVC	Morelos	Temixco	Temixco	Convite cultural en el Centro de Asistencia Social para Adolescentes, Temixco, Morelos	Centro de Asistencia Social para Adolescentes	Av. Miguel Hidalgo s/n, Miguel Hidalgo, Temixco, Morelos, C.P.  62590	Viernes, 15 a 17 h ,	Jornada Cultural Permanente	2025	No												18.8418297	-99.2143299	105	MorelosTemixco	655	28		
Activo	Convite Cultural	Centro	DAC	DGVC	Morelos	Temoac	Popotlán (Barrio Santo Tomás)	Convite cultural en la Explanada del Centro de Popotlán, Temoac, Morelos	Explanda del centro de Popotlán	Calle Benito Juárez s/n, Barrio Santo Tomás, Popotlán, Temoac, Morelos, C.P. 62873	Sábado, 17 a 19 h ,	Jornada Cultural Permanente	2025	No												18.7660607	-98.7663418	106	MorelosTemoac	1102	37		
Activo	Convite Cultural	Centro	DAC	DGVC	Morelos	Temoac	Temoac	Convite cultural en los Pasillos del Palacio Municipal de Temoac, Temoac, Morelos	Pasillos del Palacio Municipal de Temoac	Plaza Emiliano Zapata s/n, Colonia Centro  C.P. 62870, Temoac, Morelos	Viernes, 17 a 19 h ,	Jornada Cultural Permanente	2021	No												18.7723285	-98.7782157	107	MorelosTemoac	1052	35		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	Chiautempan	Santa Ana Chiautempan	Convite cultural en La Casa del Día del Adulto Mayor, Chiautempan, Tlaxcala	La Casa de los Abuelos	Hidalgo Norte, No. 2, Santa Ana Chiautempan, Chiautempan,Tlaxcala, C.P. 90800	Martes, 10 a 12 h Jueves, 10 a 12 h	Jornada Cultural Permanente	2025	No												19.3145584	-98.1929109	108	TlaxcalaChiautempan	1346	64		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	Ixtenco	Ixtenco	Convite cultural en la Escuela Primaria "Justo Sierra" 4°, Ixtenco, Tlaxcala	Escuela Primaria "Justo Sierra"	Calle Juan Ponce de León s/n, San Antonio Sección Uno, Ixtenco, Tlaxcala, C.P.90585	Martes, 16:30 a 18 h ,	Jornada Cultural Permanente	2025	No												19.2490919	-97.8999672	109	TlaxcalaIxtenco	430	21		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	Ixtenco	Ixtenco	Convite cultural en la Escuela Primaria "Justo Sierra" 5°, Ixtenco, Tlaxcala	Escuela Primaria "Justo Sierra"	Calle Juan Ponce de León s/n, San Antonio Sección Uno, Ixtenco, Tlaxcala, C.P.90585	Jueves, 16:30 a 18 h ,	Jornada Cultural Permanente	2025	No												19.2491472	-97.9000309	110	TlaxcalaIxtenco	449	23		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	La Magdalena Tlaltelulco	La Magdalena Tlaltelulco	Convite cultural en la Escuela Primaria Bilingue "Nemilis Tlamachtilis", La Magdalena Tlaltelulco, Tlaxcala	Escuela Primaria Bilingue "Nemilis Tlamachtilis"	Privada Escuelas No. Sn, Barrio Comalteopan, La Magdalena Tlaltelulco, Tlaxcala, C.P. 90834	Martes, 8 a 10 h Jueves, 10 a 12 h	Jornada Cultural Permanente	2025	No												19.2705911	-98.1851535	111	TlaxcalaLa Magdalena Tlaltelulco	1411	68		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	Tlaxcala	San Sebastián Atlahapa	Convite Cultural en el Quiosco de San Sebastián Atlahapa, Tlaxcala, Tlaxcala	Quiosco de san Sebastián Atlahapa	Avenida Gasoducto s/n, Centro de San Sebastián Atlahapa, Tlaxcala, C.P. 65911.	Martes 16 h	Jornada Cultural Permanente	2023	No												19.2872951	-98.2233146	112	TlaxcalaTlaxcala	95	4		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	Tlaxcala	San Sebastián Atlahapa	Convite cultural en la Escuela Telesecundaria "Municipio de Tlaxcala'', Tlaxcala, Tlaxcala	Escuela Telesecundaria "Municipio de Tlaxcala''	Calle Campos Deportivos No. Sn, Localidad San Sebastián Atlahapa, Tlaxcala, Tlaxcala, C.P. 90111	Miércoles, 12 a 14 h Viernes, 12 a 14 h	Jornada Cultural Permanente	2025	No												19.2877964	-98.2180676	113	TlaxcalaTlaxcala	1068	50		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	Tlaxcala	Tlaxcala de Xicohténcatl	Convite cultural en el Palacio de Cultura, Tlaxcala, Tlaxcala	Palacio de Cultura	Av Benito Juárez No. 62, Centro, Tlaxcala de Xicohténcatl, Tlaxcala, C.P. 90000	Miércoles, 16 a 18 h Viernes, 16 a 18 h	Jornada Cultural Permanente	2021	No												19.322219	-98.2347218	114	TlaxcalaTlaxcala	1577	63		
Activo	Convite Cultural	Centro	DAC	DGVC	Tlaxcala	Ziltlaltépec de Trinidad Sánchez Santos	Zitlaltépec	Convite cultural en el Centro de Desarrollo Comunitario, Ziltlaltépec de Trinidad Sánchez Santos, Tlaxcala	Centro de Desarrollo Comunitario	Calle A López Mateos, No. 11, Zitlaltepec Centro, Zitlaltépec, Tlaxcala, C.P. 90590	Miércoles, 16 a 18 h Viernes, 16 a 18 h	Jornada Cultural Permanente	2025	No												19.2047688	-97.9087578	115	TlaxcalaZiltlaltépec de Trinidad Sánchez Santos	1640	69		
Activo	Convite Cultural	Noreste	DAC	DGVC	Coahuila	Arteaga	Arteaga	Convite cultural en la Biblioteca Pública "Candelaria Valdés Valdés", Arteaga, Coahuila	Biblioteca Pública "Candelaria Valdés Valdés"	Calle Ignacio Zaragoza s/n esquina Román Cepeda, Zona Centro,  Arteaga, Coahuila, C.P. 25350	Jueves, 16 a 18 h ,	Jornada Cultural Permanente	2021	No												25.4472342	-100.845519	116	CoahuilaArteaga	794	36		
Activo	Convite Cultural	Noreste	DAC	DGVC	Coahuila	Saltillo	Saltillo	Convite Cultural en el Centro Comunitario Valle de las Torres, Saltillo, Coahuila	Centro Comunitario Valle de las Torres	Calle Torre de Lotto s/n esquina Torre de las Magnolias, Col. Valle de las Torres,  Saltillo, Coahuila, C.P. 25110	Sábado, 11 a 13 h ,	Jornada Cultural Permanente	2025	No												25.4671295	-101.0182225	117	CoahuilaSaltillo	502	36		
Activo	Convite Cultural	Noreste	DAC	DGVC	Coahuila	Saltillo	Saltillo	Convite cultural en la Biblioteca Pública "Elsa Hernández De las Fuentes", Saltillo, Coahuila	Biblioteca Pública "Elsa Hernández de De las Fuentes"	Calle Jacintos, número 220, Col. Valle de las Flores,  Saltillo, Coahuila, C.P. 25290	Viernes, 16 a 18 h ,	Jornada Cultural Permanente	2025	No												25.4307914	-100.9624406	118	CoahuilaSaltillo	421	37		
Activo	Convite Cultural	Noreste	DAC	DGVC	Coahuila	Saltillo	Saltillo	Convite Cultural en la Escuela Secundaria General No. 14 "Sección V", Saltillo, Coahuila	Escuela Secundaria General No. 14 "Sección V"	Calle Palacio de Justicia s/n Colonia Saltillo 2000, Saltillo, Coahuila, C.P. 25115	Martes, 10:40 a 12:10 h ,	Jornada Cultural Permanente	2025	No												25.4665879	-101.0314192	119	CoahuilaSaltillo	1341	27		
Activo	Convite Cultural	Noreste	DAC	DGVC	Nayarit	Tepic	El Ahuacate	Convite cultural en la Escuela Secundaria Técnica No.5 “Martín Rico”, Tepic, Nayarit	Escuela Secundaria Técnica No.5 “Martín Rico”	Calle Palmas s/n, localidad de El Ahuacate, Tepic, Nayarit C.P. 63507.	Viernes, 10 a 12 h  ,	Jornada Cultural Permanente	2025	No												21.5129276	-104.9474873	120	NayaritTepic	589	19		
Activo	Convite Cultural	Noreste	DAC	DGVC	Nayarit	Tepic	El Ahuacate	Convite cultural en la Plaza principal de el Ahuacate, Tepic, Nayarit	Plaza principal de el Ahuacate	Carretera San Blas-Tepic 157, Tepic, Nayarit, C.P 63507.	Miércoles, 16 a 18 h ,	Jornada Cultural Permanente	2023	No												21.5156809	-104.9439751	121	NayaritTepic	831	25		
